Date,Product_ID,Product_Category,Brand,Average_Damage_Rate,Refund_Rate,Avg_Time_Between_Stockouts,Avg_Quantity_Per_Order,Current_Inventory_Quantity,Maximum_Quantity_in_Stock,Current_Inventory_Levels,Storage_Time,Quantity_Released
8/24/2022,121,Autumn Clothing,Brand_T,0.002,0.003,7.545454545,7,1570,3000,Medium,11,133
8/25/2022,121,Autumn Clothing,Brand_T,0.004,0.002,7.636363636,15,1437,3000,Medium,12,116
8/26/2022,121,Autumn Clothing,Brand_T,0.004,0.002,7.727272727,6,1321,3000,Medium,13,102
8/27/2022,121,Autumn Clothing,Brand_T,0.001,0.003,7.818181818,8,1219,3000,Medium,14,115
8/28/2022,121,Autumn Clothing,Brand_T,0.004,0.001,7.909090909,19,1104,3000,Medium,15,115
8/29/2022,121,Autumn Clothing,Brand_T,0.004,0.002,8,10,2789,3000,High,1,131
8/30/2022,121,Autumn Clothing,Brand_T,0.004,0.002,8.090909091,20,2658,3000,High,2,128
8/31/2022,121,Autumn Clothing,Brand_T,0.004,0.002,8.181818182,9,2530,3000,High,3,105
9/1/2022,121,Autumn Clothing,Brand_T,0.001,0.002,8.272727273,8,2425,3000,High,4,132
9/2/2022,121,Autumn Clothing,Brand_T,0.002,0.002,8.363636364,8,2293,3000,High,5,140
9/3/2022,121,Autumn Clothing,Brand_T,0.004,0.002,8.454545455,8,2153,3000,High,6,132
9/4/2022,121,Autumn Clothing,Brand_T,0.004,0.002,8.545454545,7,2021,3000,Medium,7,115
9/5/2022,121,Autumn Clothing,Brand_T,0.004,0.002,8.636363636,6,1906,3000,Medium,8,134
9/6/2022,121,Autumn Clothing,Brand_T,0.004,0.002,8.727272727,18,1772,3000,Medium,9,132
9/7/2022,121,Autumn Clothing,Brand_T,0.003,0.001,8.818181818,20,1640,3000,Medium,10,128
9/8/2022,121,Autumn Clothing,Brand_T,0.004,0.002,8.909090909,11,1512,3000,Medium,11,118
9/9/2022,121,Autumn Clothing,Brand_T,0.003,0.003,9,13,1394,3000,Medium,12,107
9/10/2022,121,Autumn Clothing,Brand_T,0.001,0.001,9.090909091,10,1287,3000,Medium,13,102
9/11/2022,121,Autumn Clothing,Brand_T,0.003,0.001,9.181818182,16,1185,3000,Medium,14,140
9/12/2022,121,Autumn Clothing,Brand_T,0.003,0.001,9.272727273,19,1045,3000,Medium,15,136
9/13/2022,121,Autumn Clothing,Brand_T,0.001,0.002,9.363636364,16,2709,3000,High,1,136
9/14/2022,121,Autumn Clothing,Brand_T,0.005,0.003,9.454545455,13,2573,3000,High,2,106
9/15/2022,121,Autumn Clothing,Brand_T,0.001,0.001,9.545454545,8,2467,3000,High,3,113
9/16/2022,121,Autumn Clothing,Brand_T,0.003,0.003,9.636363636,13,2354,3000,High,4,128
9/17/2022,121,Autumn Clothing,Brand_T,0.002,0.002,9.727272727,14,2226,3000,High,5,105
9/18/2022,121,Autumn Clothing,Brand_T,0.004,0.002,9.818181818,14,2121,3000,High,6,109
9/19/2022,121,Autumn Clothing,Brand_T,0.003,0.001,9.909090909,18,2012,3000,Medium,7,118
9/20/2022,121,Autumn Clothing,Brand_T,0.003,0.001,10,10,1894,3000,Medium,8,106
9/21/2022,121,Autumn Clothing,Brand_T,0.002,0.002,10.09090909,18,1788,3000,Medium,9,135
9/22/2022,121,Autumn Clothing,Brand_T,0.001,0.002,10.18181818,20,1653,3000,Medium,10,107
9/23/2022,121,Autumn Clothing,Brand_T,0.004,0.001,10.27272727,14,1546,3000,Medium,11,101
9/24/2022,121,Autumn Clothing,Brand_T,0.002,0.001,10.36363636,10,1445,3000,Medium,12,125
9/25/2022,121,Autumn Clothing,Brand_T,0.001,0.002,10.45454545,13,1320,3000,Medium,13,127
9/26/2022,121,Autumn Clothing,Brand_T,0.003,0.001,10.54545455,12,1193,3000,Medium,14,112
9/27/2022,121,Autumn Clothing,Brand_T,0.004,0.002,10.63636364,17,1081,3000,Medium,15,136
9/28/2022,121,Autumn Clothing,Brand_T,0.003,0.002,10.72727273,6,2745,3000,High,1,108
9/29/2022,121,Autumn Clothing,Brand_T,0.004,0.002,10.81818182,17,2637,3000,High,2,121
9/30/2022,121,Autumn Clothing,Brand_T,0.001,0.002,10.90909091,19,2516,3000,High,3,124
10/1/2022,121,Autumn Clothing,Brand_T,0.005,0.002,11,8,2392,3000,High,4,128
10/2/2022,121,Autumn Clothing,Brand_T,0.002,0.003,11.09090909,11,2264,3000,High,5,112
10/3/2022,121,Autumn Clothing,Brand_T,0.005,0.002,11.18181818,12,2152,3000,High,6,117
10/4/2022,121,Autumn Clothing,Brand_T,0.003,0.002,11.27272727,12,2035,3000,Medium,7,137
10/5/2022,121,Autumn Clothing,Brand_T,0.003,0.002,11.36363636,9,1898,3000,Medium,8,125
10/6/2022,121,Autumn Clothing,Brand_T,0.004,0.003,11.45454545,7,1773,3000,Medium,9,102
10/7/2022,121,Autumn Clothing,Brand_T,0.001,0.003,11.54545455,16,1671,3000,Medium,10,121
10/8/2022,121,Autumn Clothing,Brand_T,0.003,0.002,11.63636364,6,1550,3000,Medium,11,105
10/9/2022,121,Autumn Clothing,Brand_T,0.003,0.001,11.72727273,7,1445,3000,Medium,12,133
10/10/2022,121,Autumn Clothing,Brand_T,0.002,0.002,11.81818182,17,1312,3000,Medium,13,139
10/11/2022,121,Autumn Clothing,Brand_T,0.005,0.002,11.90909091,19,1173,3000,Medium,14,113
10/12/2022,121,Autumn Clothing,Brand_T,0.003,0.003,12,13,1060,3000,Medium,15,110
10/13/2022,121,Autumn Clothing,Brand_T,0.001,0.003,12.09090909,9,2750,3000,High,1,125
10/14/2022,121,Autumn Clothing,Brand_T,0.002,0.002,12.18181818,13,2625,3000,High,2,110
10/15/2022,121,Autumn Clothing,Brand_T,0.003,0.002,12.27272727,6,2515,3000,High,3,118
10/16/2022,121,Autumn Clothing,Brand_T,0.005,0.001,12.36363636,14,2397,3000,High,4,109
10/17/2022,121,Autumn Clothing,Brand_T,0.004,0.001,12.45454545,17,2288,3000,High,5,115
10/18/2022,121,Autumn Clothing,Brand_T,0.005,0.001,12.54545455,18,2173,3000,High,6,119
10/19/2022,121,Autumn Clothing,Brand_T,0.004,0.002,12.63636364,8,2054,3000,Medium,7,120
10/20/2022,121,Autumn Clothing,Brand_T,0.004,0.003,12.72727273,12,1934,3000,Medium,8,128
10/21/2022,121,Autumn Clothing,Brand_T,0.005,0.002,12.81818182,5,1806,3000,Medium,9,105
10/22/2022,121,Autumn Clothing,Brand_T,0.002,0.001,12.90909091,5,1701,3000,Medium,10,125
10/23/2022,121,Autumn Clothing,Brand_T,0.003,0.002,13,19,1576,3000,Medium,11,119
10/24/2022,121,Autumn Clothing,Brand_T,0.001,0.002,13.09090909,15,1457,3000,Medium,12,129
10/25/2022,121,Autumn Clothing,Brand_T,0.003,0.001,13.18181818,17,1328,3000,Medium,13,108
10/26/2022,121,Autumn Clothing,Brand_T,0.004,0.002,13.27272727,6,1220,3000,Medium,14,118
10/27/2022,121,Autumn Clothing,Brand_T,0.004,0.002,13.36363636,6,1102,3000,Medium,15,105
10/28/2022,121,Autumn Clothing,Brand_T,0.002,0.003,13.45454545,16,2797,3000,High,1,122
10/29/2022,121,Autumn Clothing,Brand_T,0.002,0.002,13.54545455,18,2675,3000,High,2,119
10/30/2022,121,Autumn Clothing,Brand_T,0.002,0.002,13.63636364,15,2556,3000,High,3,138
10/31/2022,121,Autumn Clothing,Brand_T,0.002,0.002,13.72727273,7,2418,3000,High,4,108
11/1/2022,121,Autumn Clothing,Brand_T,0.004,0.001,18,14,2310,1800,High,5,47
11/2/2022,121,Autumn Clothing,Brand_T,0.002,0.003,13,16,2263,1800,High,6,49
11/3/2022,121,Autumn Clothing,Brand_T,0.005,0.003,26,5,2214,1800,High,7,41
11/4/2022,121,Autumn Clothing,Brand_T,0.004,0.001,14,17,2173,1800,High,8,52
11/5/2022,121,Autumn Clothing,Brand_T,0.005,0.002,15,15,2121,1800,High,9,42
11/6/2022,121,Autumn Clothing,Brand_T,0.002,0.003,12,8,2079,1800,High,10,54
11/7/2022,121,Autumn Clothing,Brand_T,0.005,0.001,13,15,2025,1800,High,11,58
11/8/2022,121,Autumn Clothing,Brand_T,0.004,0.002,25,14,1967,1800,High,12,52
11/9/2022,121,Autumn Clothing,Brand_T,0.005,0.002,29,17,1915,1800,High,13,58
11/10/2022,121,Autumn Clothing,Brand_T,0.002,0.002,22,9,1857,1800,High,14,48
11/11/2022,121,Autumn Clothing,Brand_T,0.002,0.001,20,6,1809,1800,High,15,47
11/12/2022,121,Autumn Clothing,Brand_T,0.005,0.003,26,14,1762,1800,High,16,40
11/13/2022,121,Autumn Clothing,Brand_T,0.004,0.003,23,18,1722,1800,High,17,53
11/14/2022,121,Autumn Clothing,Brand_T,0.001,0.001,17,17,1669,1800,High,18,52
11/15/2022,121,Autumn Clothing,Brand_T,0.005,0.003,30,19,1617,1800,High,19,57
11/16/2022,121,Autumn Clothing,Brand_T,0.002,0.003,26,15,1560,1800,High,20,58
11/17/2022,121,Autumn Clothing,Brand_T,0.001,0.001,22,7,1502,1800,High,21,56
11/18/2022,121,Autumn Clothing,Brand_T,0.003,0.003,12,8,1446,1800,High,22,48
11/19/2022,121,Autumn Clothing,Brand_T,0.002,0.003,29,7,1398,1800,High,23,42
11/20/2022,121,Autumn Clothing,Brand_T,0.004,0.003,16,19,1356,1800,High,24,50
11/21/2022,121,Autumn Clothing,Brand_T,0.005,0.002,13,13,1306,1800,High,25,40
11/22/2022,121,Autumn Clothing,Brand_T,0.002,0.002,21,18,1266,1800,High,26,56
11/23/2022,121,Autumn Clothing,Brand_T,0.003,0.003,28,6,1210,1800,Medium,27,57
11/24/2022,121,Autumn Clothing,Brand_T,0.003,0.002,14,15,1153,1800,Medium,28,59
11/25/2022,121,Autumn Clothing,Brand_T,0.002,0.003,25,12,1094,1800,Medium,29,40
11/26/2022,121,Autumn Clothing,Brand_T,0.004,0.002,21,17,1054,1800,Medium,30,53
11/27/2022,121,Autumn Clothing,Brand_T,0.002,0.003,25,6,1001,1800,Medium,31,46
11/28/2022,121,Autumn Clothing,Brand_T,0.003,0.001,13,19,955,1800,Medium,32,56
11/29/2022,121,Autumn Clothing,Brand_T,0.004,0.002,17,20,899,1800,Medium,33,44
11/30/2022,121,Autumn Clothing,Brand_T,0.001,0.002,8,8,855,1800,Medium,34,53
12/1/2022,121,Autumn Clothing,Brand_T,0.003,0.001,14,9,802,1800,Medium,35,48
12/2/2022,121,Autumn Clothing,Brand_T,0.002,0.002,8,6,754,1800,Medium,36,55
12/3/2022,121,Autumn Clothing,Brand_T,0.003,0.001,27,8,699,1800,Medium,37,56
12/4/2022,121,Autumn Clothing,Brand_T,0.003,0.002,27,9,643,1800,Medium,38,47
12/5/2022,121,Autumn Clothing,Brand_T,0.005,0.002,22,19,596,1800,Medium,39,43
12/6/2022,121,Autumn Clothing,Brand_T,0.003,0.002,24,19,553,1800,Medium,40,49
12/7/2022,121,Autumn Clothing,Brand_T,0.004,0.003,8,16,504,1800,Low,41,40
12/8/2022,121,Autumn Clothing,Brand_T,0.005,0.002,18,18,464,1800,Low,42,40
12/9/2022,121,Autumn Clothing,Brand_T,0.003,0.002,22,15,424,1800,Low,43,44
12/10/2022,121,Autumn Clothing,Brand_T,0.004,0.002,16,13,380,1800,Low,44,48
12/11/2022,121,Autumn Clothing,Brand_T,0.004,0.001,25,10,332,1800,Low,45,54
12/12/2022,121,Autumn Clothing,Brand_T,0.005,0.002,16,20,278,1800,Low,46,56
12/13/2022,121,Autumn Clothing,Brand_T,0.005,0.001,21,15,222,1800,Low,47,60
12/14/2022,121,Autumn Clothing,Brand_T,0.002,0.002,19,15,962,1800,Medium,1,44
12/15/2022,121,Autumn Clothing,Brand_T,0.003,0.003,22,16,918,1800,Medium,2,57
12/16/2022,121,Autumn Clothing,Brand_T,0.003,0.003,25,5,861,1800,Medium,3,45
12/17/2022,121,Autumn Clothing,Brand_T,0.004,0.002,16,15,816,1800,Medium,4,45
12/18/2022,121,Autumn Clothing,Brand_T,0.005,0.003,18,6,771,1800,Medium,5,48
12/19/2022,121,Autumn Clothing,Brand_T,0.003,0.001,18,12,723,1800,Medium,6,41
12/20/2022,121,Autumn Clothing,Brand_T,0.001,0.002,21,7,682,1800,Medium,7,48
12/21/2022,121,Autumn Clothing,Brand_T,0.002,0.002,24,8,634,1800,Medium,8,55
12/22/2022,121,Autumn Clothing,Brand_T,0.003,0.002,16,12,579,1800,Medium,9,49
12/23/2022,121,Autumn Clothing,Brand_T,0.001,0.001,9,20,530,1800,Low,10,56
12/24/2022,121,Autumn Clothing,Brand_T,0.005,0.001,25,8,474,1800,Low,11,55
12/25/2022,121,Autumn Clothing,Brand_T,0.003,0.003,14,8,419,1800,Low,12,46
12/26/2022,121,Autumn Clothing,Brand_T,0.003,0.002,7,13,373,1800,Low,13,55
12/27/2022,121,Autumn Clothing,Brand_T,0.005,0.002,10,7,318,1800,Low,14,51
12/28/2022,121,Autumn Clothing,Brand_T,0.003,0.002,26,6,267,1800,Low,15,41
12/29/2022,121,Autumn Clothing,Brand_T,0.003,0.002,13,9,226,1800,Low,16,49
12/30/2022,121,Autumn Clothing,Brand_T,0.003,0.002,18,16,977,1800,Medium,1,50
12/31/2022,121,Autumn Clothing,Brand_T,0.004,0.002,17,17,927,1800,Medium,2,55
1/1/2022,165,Electronics,Brand_Y,0.003,0.002,40,10,1785,1800,High,5,15
1/2/2022,165,Electronics,Brand_Y,0.005,0.002,40,10,1770,1800,High,6,22
1/3/2022,165,Electronics,Brand_Y,0.004,0.002,40,10,1748,1800,High,7,12
1/4/2022,165,Electronics,Brand_Y,0.001,0.002,40,10,1736,1800,High,8,7
1/5/2022,165,Electronics,Brand_Y,0.001,0.001,40,10,1729,1800,High,9,26
1/6/2022,165,Electronics,Brand_Y,0.004,0.001,40,10,1703,1800,High,10,7
1/7/2022,165,Electronics,Brand_Y,0.002,0.003,40,10,1696,1800,High,11,28
1/8/2022,165,Electronics,Brand_Y,0.004,0.003,40,10,1668,1800,High,12,7
1/9/2022,165,Electronics,Brand_Y,0.005,0.003,40,10,1661,1800,High,13,13
1/10/2022,165,Electronics,Brand_Y,0.004,0.001,40,10,1648,1800,High,14,6
1/11/2022,165,Electronics,Brand_Y,0.002,0.003,40,10,1642,1800,High,15,12
1/12/2022,165,Electronics,Brand_Y,0.002,0.003,40,10,1630,1800,High,16,8
1/13/2022,165,Electronics,Brand_Y,0.003,0.002,40,10,1622,1800,High,17,15
1/14/2022,165,Electronics,Brand_Y,0.005,0.002,40,10,1607,1800,High,18,14
1/15/2022,165,Electronics,Brand_Y,0.005,0.001,40,10,1593,1800,High,19,22
1/16/2022,165,Electronics,Brand_Y,0.002,0.002,40,10,1571,1800,High,20,18
1/17/2022,165,Electronics,Brand_Y,0.001,0.002,40,10,1553,1800,High,21,21
1/18/2022,165,Electronics,Brand_Y,0.003,0.002,40,10,1532,1800,High,22,19
1/19/2022,165,Electronics,Brand_Y,0.004,0.002,40,10,1513,1800,High,23,29
1/20/2022,165,Electronics,Brand_Y,0.003,0.001,40,10,1484,1800,High,24,17
1/21/2022,165,Electronics,Brand_Y,0.003,0.001,40,10,1467,1800,High,25,11
1/22/2022,165,Electronics,Brand_Y,0.003,0.003,40,10,1456,1800,High,26,9
1/23/2022,165,Electronics,Brand_Y,0.003,0.001,40,10,1447,1800,High,27,5
1/24/2022,165,Electronics,Brand_Y,0.005,0.002,40,10,1442,1800,High,28,27
1/25/2022,165,Electronics,Brand_Y,0.004,0.002,40,10,1415,1800,High,29,18
1/26/2022,165,Electronics,Brand_Y,0.003,0.002,40,10,1397,1800,High,30,28
1/27/2022,165,Electronics,Brand_Y,0.003,0.003,40,10,1369,1800,High,31,9
1/28/2022,165,Electronics,Brand_Y,0.001,0.001,40,10,1360,1800,High,32,10
1/29/2022,165,Electronics,Brand_Y,0.001,0.002,40,10,1350,1800,High,33,9
1/30/2022,165,Electronics,Brand_Y,0.003,0.002,40,10,1341,1800,High,34,8
1/31/2022,165,Electronics,Brand_Y,0.002,0.001,40,10,1333,1800,High,35,16
2/1/2022,165,Electronics,Brand_Y,0.003,0.002,40,10,1317,1800,High,36,28
2/2/2022,165,Electronics,Brand_Y,0.002,0.002,40,10,1289,1800,High,37,29
2/3/2022,165,Electronics,Brand_Y,0.004,0.001,40,10,1260,1800,High,38,7
2/4/2022,165,Electronics,Brand_Y,0.004,0.001,40,10,1253,1800,Medium,39,6
2/5/2022,165,Electronics,Brand_Y,0.003,0.002,40,10,1247,1800,Medium,40,27
2/6/2022,165,Electronics,Brand_Y,0.002,0.003,40,10,1220,1800,Medium,41,15
2/7/2022,165,Electronics,Brand_Y,0.002,0.002,40,10,1205,1800,Medium,42,15
2/8/2022,165,Electronics,Brand_Y,0.003,0.002,40,10,1190,1800,Medium,43,17
2/9/2022,165,Electronics,Brand_Y,0.004,0.001,40,10,1173,1800,Medium,44,25
2/10/2022,165,Electronics,Brand_Y,0.002,0.001,40,10,1148,1800,Medium,45,20
2/11/2022,165,Electronics,Brand_Y,0.003,0.001,40,10,1128,1800,Medium,46,13
2/12/2022,165,Electronics,Brand_Y,0.003,0.002,40,10,1115,1800,Medium,47,29
2/13/2022,165,Electronics,Brand_Y,0.002,0.003,40,10,1086,1800,Medium,48,18
2/14/2022,165,Electronics,Brand_Y,0.003,0.002,40,10,1068,1800,Medium,49,11
2/15/2022,165,Electronics,Brand_Y,0.001,0.003,40,10,1057,1800,Medium,50,17
2/16/2022,165,Electronics,Brand_Y,0.002,0.003,40,10,1040,1800,Medium,51,21
2/17/2022,165,Electronics,Brand_Y,0.001,0.002,40,10,1019,1800,Medium,52,23
2/18/2022,165,Electronics,Brand_Y,0.005,0.001,40,10,996,1800,Medium,53,13
2/19/2022,165,Electronics,Brand_Y,0.003,0.002,40,10,983,1800,Medium,54,23
2/20/2022,165,Electronics,Brand_Y,0.005,0.001,40,10,960,1800,Medium,55,26
2/21/2022,165,Electronics,Brand_Y,0.002,0.001,40,10,934,1800,Medium,56,27
2/22/2022,165,Electronics,Brand_Y,0.004,0.002,40,10,907,1800,Medium,57,12
2/23/2022,165,Electronics,Brand_Y,0.001,0.003,40,10,895,1800,Medium,58,23
2/24/2022,165,Electronics,Brand_Y,0.002,0.001,40,10,872,1800,Medium,59,20
2/25/2022,165,Electronics,Brand_Y,0.005,0.002,40,10,852,1800,Medium,60,12
2/26/2022,165,Electronics,Brand_Y,0.002,0.002,40,10,840,1800,Medium,61,27
2/27/2022,165,Electronics,Brand_Y,0.004,0.003,40,10,813,1800,Medium,62,19
2/28/2022,165,Electronics,Brand_Y,0.002,0.002,40,10,794,1800,Medium,63,26
3/1/2022,165,Electronics,Brand_Y,0.002,0.002,40,10,768,1800,Medium,64,18
3/2/2022,165,Electronics,Brand_Y,0.004,0.003,40,10,750,1800,Medium,65,7
3/3/2022,165,Electronics,Brand_Y,0.005,0.002,40,10,743,1800,Medium,66,23
3/4/2022,165,Electronics,Brand_Y,0.003,0.001,40,10,720,1800,Medium,67,29
3/5/2022,165,Electronics,Brand_Y,0.002,0.002,40,10,691,1800,Medium,68,18
3/6/2022,165,Electronics,Brand_Y,0.003,0.001,40,10,673,1800,Medium,69,28
3/7/2022,165,Electronics,Brand_Y,0.001,0.002,40,10,645,1800,Medium,70,21
3/8/2022,165,Electronics,Brand_Y,0.001,0.002,40,10,624,1800,Medium,71,7
3/9/2022,165,Electronics,Brand_Y,0.005,0.002,40,10,617,1800,Medium,72,6
3/10/2022,165,Electronics,Brand_Y,0.005,0.003,40,10,611,1800,Medium,73,23
3/11/2022,165,Electronics,Brand_Y,0.001,0.001,40,10,588,1800,Medium,74,19
3/12/2022,165,Electronics,Brand_Y,0.004,0.002,40,10,569,1800,Medium,75,20
3/13/2022,165,Electronics,Brand_Y,0.003,0.002,40,10,549,1800,Medium,76,26
3/14/2022,165,Electronics,Brand_Y,0.002,0.003,40,10,523,1800,Low,77,15
3/15/2022,165,Electronics,Brand_Y,0.005,0.001,40,10,508,1800,Low,78,10
3/16/2022,165,Electronics,Brand_Y,0.002,0.001,40,10,498,1800,Low,79,30
3/17/2022,165,Electronics,Brand_Y,0.002,0.003,40,10,468,1800,Low,80,13
3/18/2022,165,Electronics,Brand_Y,0.001,0.002,40,10,455,1800,Low,81,25
3/19/2022,165,Electronics,Brand_Y,0.002,0.002,40,10,430,1800,Low,82,10
3/20/2022,165,Electronics,Brand_Y,0.005,0.002,40,10,420,1800,Low,83,13
3/21/2022,165,Electronics,Brand_Y,0.004,0.001,40,10,407,1800,Low,84,11
3/22/2022,165,Electronics,Brand_Y,0.002,0.001,40,10,396,1800,Low,85,23
3/23/2022,165,Electronics,Brand_Y,0.003,0.002,40,10,373,1800,Low,86,25
3/24/2022,165,Electronics,Brand_Y,0.002,0.002,40,10,348,1800,Low,87,26
3/25/2022,165,Electronics,Brand_Y,0.001,0.003,40,10,322,1800,Low,88,10
3/26/2022,165,Electronics,Brand_Y,0.002,0.002,40,10,312,1800,Low,89,6
3/27/2022,165,Electronics,Brand_Y,0.002,0.001,40,10,306,1800,Low,90,30
3/28/2022,165,Electronics,Brand_Y,0.003,0.002,40,10,276,1800,Low,91,11
3/29/2022,165,Electronics,Brand_Y,0.005,0.002,40,10,265,1800,Low,92,24
3/30/2022,165,Electronics,Brand_Y,0.004,0.003,40,10,241,1800,Low,93,5
3/31/2022,165,Electronics,Brand_Y,0.005,0.001,40,10,236,1800,Low,94,11
4/1/2022,165,Electronics,Brand_Y,0.001,0.002,40,10,225,1800,Low,95,30
4/2/2022,165,Electronics,Brand_Y,0.003,0.001,40,10,1195,1800,Medium,1,27
4/3/2022,165,Electronics,Brand_Y,0.005,0.003,40,10,1168,1800,Medium,2,30
4/4/2022,165,Electronics,Brand_Y,0.002,0.003,40,10,1138,1800,Medium,3,15
4/5/2022,165,Electronics,Brand_Y,0.003,0.002,40,10,1123,1800,Medium,4,16
4/6/2022,165,Electronics,Brand_Y,0.005,0.002,40,10,1107,1800,Medium,5,20
4/7/2022,165,Electronics,Brand_Y,0.002,0.001,40,10,1087,1800,Medium,6,11
4/8/2022,165,Electronics,Brand_Y,0.004,0.001,40,10,1076,1800,Medium,7,7
4/9/2022,165,Electronics,Brand_Y,0.003,0.001,40,10,1069,1800,Medium,8,19
4/10/2022,165,Electronics,Brand_Y,0.001,0.001,40,10,1050,1800,Medium,9,29
4/11/2022,165,Electronics,Brand_Y,0.003,0.002,40,10,1021,1800,Medium,10,10
4/12/2022,165,Electronics,Brand_Y,0.003,0.001,40,10,1011,1800,Medium,11,17
4/13/2022,165,Electronics,Brand_Y,0.004,0.002,40,10,994,1800,Medium,12,18
4/14/2022,165,Electronics,Brand_Y,0.001,0.002,40,10,976,1800,Medium,13,18
4/15/2022,165,Electronics,Brand_Y,0.001,0.002,40,10,958,1800,Medium,14,13
4/16/2022,165,Electronics,Brand_Y,0.001,0.002,40,10,945,1800,Medium,15,14
4/17/2022,165,Electronics,Brand_Y,0.005,0.002,40,10,931,1800,Medium,16,8
4/18/2022,165,Electronics,Brand_Y,0.004,0.003,40,10,923,1800,Medium,17,30
4/19/2022,165,Electronics,Brand_Y,0.003,0.003,40,10,893,1800,Medium,18,19
4/20/2022,165,Electronics,Brand_Y,0.003,0.003,40,10,874,1800,Medium,19,14
4/21/2022,165,Electronics,Brand_Y,0.002,0.002,40,10,860,1800,Medium,20,20
4/22/2022,165,Electronics,Brand_Y,0.005,0.002,40,10,840,1800,Medium,21,12
4/23/2022,165,Electronics,Brand_Y,0.004,0.002,40,10,828,1800,Medium,22,30
4/24/2022,165,Electronics,Brand_Y,0.001,0.002,40,10,798,1800,Medium,23,16
4/25/2022,165,Electronics,Brand_Y,0.004,0.003,40,10,782,1800,Medium,24,9
4/26/2022,165,Electronics,Brand_Y,0.002,0.001,40,10,773,1800,Medium,25,11
4/27/2022,165,Electronics,Brand_Y,0.003,0.001,40,10,762,1800,Medium,26,7
4/28/2022,165,Electronics,Brand_Y,0.004,0.003,40,10,755,1800,Medium,27,15
4/29/2022,165,Electronics,Brand_Y,0.004,0.002,40,10,740,1800,Medium,28,11
4/30/2022,165,Electronics,Brand_Y,0.003,0.003,40,10,729,1800,Medium,29,24
5/1/2022,165,Electronics,Brand_Y,0.002,0.001,40,10,705,1800,Medium,30,15
5/2/2022,165,Electronics,Brand_Y,0.002,0.001,40,10,690,1800,Medium,31,5
5/3/2022,165,Electronics,Brand_Y,0.002,0.002,40,10,685,1800,Medium,32,25
5/4/2022,165,Electronics,Brand_Y,0.005,0.001,40,10,660,1800,Medium,33,8
5/5/2022,165,Electronics,Brand_Y,0.004,0.001,40,10,652,1800,Medium,34,26
5/6/2022,165,Electronics,Brand_Y,0.003,0.001,40,10,626,1800,Medium,35,21
5/7/2022,165,Electronics,Brand_Y,0.003,0.002,40,10,605,1800,Medium,36,17
5/8/2022,165,Electronics,Brand_Y,0.002,0.002,40,10,588,1800,Medium,37,30
5/9/2022,165,Electronics,Brand_Y,0.003,0.002,40,10,558,1800,Medium,38,27
5/10/2022,165,Electronics,Brand_Y,0.002,0.003,40,10,531,1800,Low,39,26
5/11/2022,165,Electronics,Brand_Y,0.004,0.002,40,10,505,1800,Low,40,22
5/12/2022,165,Electronics,Brand_Y,0.005,0.002,40,10,483,1800,Low,41,18
5/13/2022,165,Electronics,Brand_Y,0.004,0.002,40,10,465,1800,Low,42,16
5/14/2022,165,Electronics,Brand_Y,0.005,0.002,40,10,449,1800,Low,43,29
5/15/2022,165,Electronics,Brand_Y,0.005,0.001,40,10,420,1800,Low,44,21
5/16/2022,165,Electronics,Brand_Y,0.002,0.003,40,10,399,1800,Low,45,20
5/17/2022,165,Electronics,Brand_Y,0.003,0.002,40,10,379,1800,Low,46,27
5/18/2022,165,Electronics,Brand_Y,0.004,0.001,40,10,352,1800,Low,47,20
5/19/2022,165,Electronics,Brand_Y,0.002,0.001,40,10,332,1800,Low,48,10
5/20/2022,165,Electronics,Brand_Y,0.001,0.001,40,10,322,1800,Low,49,20
5/21/2022,165,Electronics,Brand_Y,0.004,0.002,40,10,302,1800,Low,50,7
5/22/2022,165,Electronics,Brand_Y,0.004,0.003,40,10,295,1800,Low,51,22
5/23/2022,165,Electronics,Brand_Y,0.001,0.001,40,10,273,1800,Low,52,23
5/24/2022,165,Electronics,Brand_Y,0.001,0.001,40,10,250,1800,Low,53,6
5/25/2022,165,Electronics,Brand_Y,0.002,0.002,40,10,244,1800,Low,54,6
5/26/2022,165,Electronics,Brand_Y,0.004,0.003,40,10,238,1800,Low,55,23
5/27/2022,165,Electronics,Brand_Y,0.004,0.002,40,10,215,1800,Low,56,5
5/28/2022,165,Electronics,Brand_Y,0.004,0.002,40,10,210,1800,Low,57,18
5/29/2022,165,Electronics,Brand_Y,0.003,0.003,40,10,1192,1800,Medium,1,22
5/30/2022,165,Electronics,Brand_Y,0.002,0.002,40,10,1170,1800,Medium,2,27
5/31/2022,165,Electronics,Brand_Y,0.003,0.003,40,10,1143,1800,Medium,3,16
6/1/2022,165,Electronics,Brand_Y,0.002,0.001,40,10,1127,1800,Medium,4,10
6/2/2022,165,Electronics,Brand_Y,0.002,0.001,40,10,1117,1800,Medium,5,14
6/3/2022,165,Electronics,Brand_Y,0.003,0.001,40,10,1103,1800,Medium,6,28
6/4/2022,165,Electronics,Brand_Y,0.003,0.001,40,10,1075,1800,Medium,7,9
6/5/2022,165,Electronics,Brand_Y,0.002,0.002,40,10,1066,1800,Medium,8,7
6/6/2022,165,Electronics,Brand_Y,0.001,0.003,40,10,1059,1800,Medium,9,6
6/7/2022,165,Electronics,Brand_Y,0.002,0.001,40,10,1053,1800,Medium,10,26
